bank,date_au,daily_avg_score,rolling_30d_score,rolling_90d_score,rolling_180d_score,momentum_30_vs_90,momentum_classification,documents_count
FED,2026-01-16,-0.7094737505048092,-0.1773684376262023,-0.19345292235855496,-0.2779710563326682,0.01608448473235266,stable,2
FED,2026-01-28,-1.809473750504809,-0.5037895002019237,-0.2616281842072081,-0.32710645291192186,-0.24216131599471558,stable,2
FED,2026-01-30,-1.4,-0.6531579168349363,-0.3285912321950194,-0.353274588206753,-0.3245666846399169,stable,2
FED,2026-02-04,1.4,-0.35984964300137406,-0.22159432037092425,-0.3115299551542113,-0.13825532263044982,stable,1
FED,2026-02-06,1.781052498990381,-0.10541357171703389,-0.0756500557244312,-0.3215048956544403,-0.029763515992602685,stable,1
FED,2026-02-16,0.0,-0.005684250302885596,-0.1317718131207014,-0.3293464784752803,0.1260875628178158,stable,1
FED,2026-02-17,1.4,0.22859645808092866,-0.03843847978736807,-0.288171562321107,0.26703493786829674,stable,1
FED,2026-02-19,0.0,0.19593982121222456,-0.041184085486465793,-0.2831840920709925,0.23712390669869035,stable,1
FED,2026-02-23,-2.2189475010096187,-0.10592109406550584,-0.1863683131880093,-0.3282018457672396,0.08044721912250347,stable,1
FED,2026-02-24,0.0,-0.09415208361378297,-0.17472029361375874,-0.3375041713486349,0.08056820999997577,stable,2
FED,2026-02-26,0.0,-0.08473687525240467,-0.16444262928353764,-0.3298336219998023,0.07970575403113297,stable,1
FED,2026-03-03,0.0,0.26245611088675136,-0.16444262928353764,-0.3225039859553623,0.426898740170289,stable,1
FED,2026-03-12,0.0,-0.10236843762620235,-0.0915789707664034,-0.31549302973894133,-0.010789466859798952,stable,1
FED,2026-03-18,-0.19888341577211285,-0.12722886459771646,-0.10327799522358651,-0.28737133768267037,-0.02395086937412995,stable,2
FED,2026-03-21,0.0,-0.34540441668310456,-0.09754032882227615,-0.28737133768267037,-0.24786408786082842,stable,1
FED,2026-03-24,0.0,-0.3022288645977165,-0.09240662730531424,-0.25742795814393055,-0.20982223729240224,stable,1
FED,2026-03-26,1.6047368752524047,0.2008362084971845,-0.007549452177428295,-0.17245719422699668,0.2083856606746128,stable,4
FED,2026-03-31,0.0,0.2008362084971845,-0.0071899544546936145,-0.14455849409579208,0.20802616295187812,stable,2
FED,2026-04-07,0.0,0.2008362084971845,-0.0071899544546936145,-0.14903838390767932,0.20802616295187812,stable,1
FED,2026-04-14,0.0,0.2008362084971845,-0.007549452177428295,-0.08488650615935515,0.2083856606746128,stable,1
FED,2026-04-17,1.4,0.42924812503605775,0.09792423534781217,-0.04776434350537128,0.33132388968824555,stable,1
FED,2026-04-21,0.0,0.42924812503605775,0.09326117652172587,-0.050278256321443456,0.33598694851433186,stable,1
FED,2026-04-29,-0.2094737505048093,0.19842104158253174,0.16945165271220203,-0.016961249739434664,0.02896938887032971,stable,2
FED,2026-05-01,0.0,0.19842104158253174,0.23611831937886874,-0.01651490106208112,-0.037697277796337,stable,1
FED,2026-05-05,0.0,0.17007517849931292,0.16945165271220203,-0.0054899668249858945,0.0006235257871108901,stable,1
FED,2026-05-08,0.0,0.17007517849931292,0.08463962895075533,0.012931085806593053,0.08543554954855759,stable,3
FED,2026-05-14,0.0,0.17007517849931292,0.08079237308935737,0.012931085806593053,0.08928280540995555,stable,2
FED,2026-05-20,2.0,0.25578946421359866,0.11887161039829311,0.052966323857510156,0.13691785381530555,stable,1
FED,2026-05-22,0.0,0.25578946421359866,0.11321105752218391,0.05145300031872416,0.14257840669141475,stable,1
FED,2026-05-27,-0.4999999999999999,0.16131578118689882,0.2155989320513411,0.036134861420981816,-0.05428315086444227,stable,2
FED,2026-05-29,-3.71508495181978,-0.27688561897747255,0.019064737857785043,-0.06524945785579553,-0.2959503568352576,stable,1
FED,2026-05-31,0.0,-0.2768856189774725,0.018156893197890517,-0.06524945785579553,-0.29504251217536304,stable,1
NORGES_BANK,2021-02-18,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2021-03-05,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2021-05-03,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2021-05-06,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2021-05-11,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2021-06-01,0.0,0.0,0.0,0.0,0.0,stable,4
NORGES_BANK,2021-10-20,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2021-10-25,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2021-11-04,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2021-12-21,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-02-02,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-02-17,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-03-01,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-03-31,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-04-28,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-05-03,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-06-01,0.0,0.0,0.0,0.0,0.0,stable,4
NORGES_BANK,2022-08-18,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-09-22,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-10-20,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-11-03,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2022-11-10,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2023-02-02,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2023-02-16,1.4,0.7,0.7,0.2333333333333333,0.0,stable,1
NORGES_BANK,2023-03-01,0.0,0.4666666666666666,0.4666666666666666,0.19999999999999998,0.0,stable,1
NORGES_BANK,2023-04-18,0.0,0.0,0.35,0.2333333333333333,-0.35,stable,1
NORGES_BANK,2023-05-09,0.0,0.0,0.35,0.27999999999999997,-0.35,stable,1
NORGES_BANK,2023-05-18,0.0,0.0,0.0,0.2333333333333333,0.0,stable,1
NORGES_BANK,2023-06-01,0.0,0.0,0.0,0.19999999999999998,0.0,stable,4
NORGES_BANK,2023-06-27,0.0,0.0,0.0,0.175,0.0,stable,1
NORGES_BANK,2023-08-17,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2023-10-27,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2023-11-23,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2024-02-15,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2024-02-23,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2024-04-30,0.0,0.0,0.0,0.0,0.0,stable,2
NORGES_BANK,2024-05-07,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2024-07-24,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2024-08-23,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2024-10-17,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2024-10-24,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2024-11-07,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2025-01-30,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2025-02-13,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2025-02-27,0.0,0.0,0.0,0.0,0.0,stable,2
NORGES_BANK,2025-04-08,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2025-05-09,2.2,2.2,0.55,0.44000000000000006,1.6500000000000001,hawkish acceleration,1
NORGES_BANK,2025-05-13,0.0,1.1,0.44000000000000006,0.3666666666666667,0.66,stable,2
NORGES_BANK,2025-06-01,0.0,0.7333333333333334,0.55,0.31428571428571433,0.18333333333333335,stable,1
NORGES_BANK,2026-01-29,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2026-02-12,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2026-02-24,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2026-03-26,0.0,0.0,0.0,0.0,0.0,stable,1
NORGES_BANK,2026-05-05,0.0,0.0,0.0,0.0,0.0,stable,2
NORGES_BANK,2026-05-07,2.4,1.2,0.48,0.39999999999999997,0.72,stable,1
NORGES_BANK,2026-05-21,0.0,0.7999999999999999,0.48,0.34285714285714286,0.31999999999999995,stable,1
RBA,2021-02-02,0.0,0.0,0.0,0.0,0.0,stable,2
RBA,2021-02-03,0.0,0.0,0.0,0.0,0.0,stable,1
RBA,2021-02-05,-1.4,-0.4666666666666666,-0.4666666666666666,-0.4666666666666666,0.0,stable,1
RBA,2021-02-07,0.2000000000000001,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993,0.0,stable,1
RBA,2021-02-17,0.0,-0.23999999999999994,-0.23999999999999994,-0.23999999999999994,0.0,stable,1
RBA,2021-03-02,-0.7,-0.31666666666666665,-0.31666666666666665,-0.31666666666666665,0.0,stable,2
RBA,2021-03-10,-1.4,-0.7000000000000001,-0.4714285714285714,-0.4714285714285714,-0.22857142857142865,stable,1
RBA,2021-03-15,0.0,-0.525,-0.4125,-0.4125,-0.11250000000000004,stable,1
RBA,2021-03-17,0.0,-0.42000000000000004,-0.36666666666666664,-0.36666666666666664,-0.0533333333333334,stable,1
RBA,2021-03-18,2.0,-0.01666666666666668,-0.12999999999999998,-0.12999999999999998,0.1133333333333333,stable,1
RBA,2021-04-06,0.0,0.11999999999999997,-0.11818181818181817,-0.11818181818181817,0.23818181818181813,stable,2
RBA,2021-04-09,0.0,0.39999999999999997,-0.10833333333333332,-0.10833333333333332,0.5083333333333333,stable,1
RBA,2021-05-04,0.0,0.0,-0.11818181818181817,-0.09999999999999999,0.11818181818181817,stable,2
RBA,2021-05-06,0.0,0.0,0.0090909090909091,-0.09285714285714285,-0.0090909090909091,stable,1
RBA,2021-06-01,0.0,0.0,0.06666666666666667,-0.08666666666666666,-0.06666666666666667,stable,2
RBA,2021-06-02,0.0,0.0,0.06,-0.08124999999999999,-0.06,stable,1
RBA,2021-06-03,0.0,0.0,0.05454545454545454,-0.07647058823529411,-0.05454545454545454,stable,1
RBA,2021-06-09,0.0,0.0,0.18181818181818182,-0.07222222222222222,-0.18181818181818182,stable,1
RBA,2021-06-17,0.0,0.0,0.0,-0.06842105263157894,0.0,stable,1
RBA,2021-06-23,0.0,0.0,0.0,-0.06499999999999999,0.0,stable,1
RBA,2021-07-06,0.0,0.0,0.0,-0.06190476190476189,0.0,stable,3
RBA,2021-07-08,0.0,0.0,0.0,-0.05909090909090908,0.0,stable,1
RBA,2021-07-27,0.0,0.0,0.0,-0.056521739130434775,0.0,stable,1
RBA,2021-08-02,0.0,0.0,0.0,-0.05909090909090908,0.0,stable,1
RBA,2021-08-03,-0.7,-0.14000000000000004,-0.05833333333333333,-0.08695652173913042,-0.08166666666666672,stable,2
RBA,2021-08-06,0.0,-0.14000000000000004,-0.05833333333333333,-0.03636363636363636,-0.08166666666666672,stable,1
RBA,2021-08-20,0.0,-0.14000000000000004,-0.05384615384615384,-0.03636363636363636,-0.08615384615384619,stable,1
RBA,2021-09-07,-0.7,-0.3500000000000001,-0.13999999999999999,0.028571428571428564,-0.2100000000000001,stable,2
RBA,2021-09-08,0.0,-0.2333333333333334,-0.12727272727272726,0.027272727272727268,-0.10606060606060613,stable,1
RBA,2021-09-09,0.0,-0.17500000000000004,-0.11666666666666665,0.026086956521739126,-0.05833333333333339,stable,1
RBA,2021-09-11,0.0,-0.14000000000000004,-0.10769230769230768,0.026086956521739126,-0.03230769230769236,stable,1
RBA,2021-09-14,-1.4,-0.35000000000000003,-0.19999999999999998,-0.12727272727272726,-0.15000000000000005,stable,1
RBA,2021-09-22,0.0,-0.35000000000000003,-0.21538461538461537,-0.1217391304347826,-0.13461538461538466,stable,1
RBA,2021-10-05,0.7,-0.2,-0.16153846153846152,-0.09130434782608696,-0.03846153846153849,stable,2
RBA,2021-10-08,0.0,-0.1166666666666667,-0.16153846153846152,-0.09130434782608696,0.04487179487179482,stable,1
RBA,2021-10-14,0.0,0.17499999999999993,-0.14999999999999997,-0.08750000000000001,0.3249999999999999,stable,3
RBA,2021-10-22,0.0,0.17499999999999993,-0.13999999999999999,-0.084,0.31499999999999995,stable,1
RBA,2021-11-02,0.0,0.13999999999999996,-0.10769230769230768,-0.08750000000000001,0.24769230769230766,stable,4
RBA,2021-11-11,0.0,0.0,-0.10769230769230768,-0.084,0.10769230769230768,stable,1
RBA,2021-11-13,0.0,0.0,-0.09999999999999999,-0.08076923076923077,0.09999999999999999,stable,1
RBA,2021-11-14,0.0,0.0,-0.09333333333333332,-0.07777777777777778,0.09333333333333332,stable,1
RBA,2021-11-15,0.0,0.0,-0.0875,-0.075,0.0875,stable,1
RBA,2021-11-16,0.0,0.0,-0.08235294117647059,-0.07241379310344828,0.08235294117647059,stable,1
RBA,2021-11-18,0.0,0.0,-0.08235294117647059,-0.07,0.08235294117647059,stable,2
RBA,2021-11-23,0.0,0.0,-0.07777777777777778,-0.06774193548387097,0.07777777777777778,stable,2
RBA,2021-11-24,0.0,0.0,-0.07368421052631578,-0.065625,0.07368421052631578,stable,2
RBA,2021-11-30,0.0,0.0,-0.06999999999999999,-0.07,0.06999999999999999,stable,2
RBA,2021-12-07,0.0,0.0,-0.03684210526315789,-0.07,0.03684210526315789,stable,2
RBA,2021-12-09,0.0,0.0,-0.03684210526315789,-0.06774193548387097,0.03684210526315789,stable,1
RBA,2021-12-16,0.0,0.0,0.03888888888888889,-0.06774193548387097,-0.03888888888888889,stable,3
RBA,2022-02-01,-0.7,-0.7,-0.05384615384615384,-0.08076923076923077,-0.6461538461538461,stable,2
RBA,2022-02-02,0.0,-0.35,-0.049999999999999996,-0.08076923076923077,-0.3,stable,1
RBA,2022-02-06,2.5359400011538504,0.6119800003846169,0.12239600007692336,0.016145925968661125,0.4895840003076935,stable,1
RBA,2022-02-11,-1.4,0.10898500028846264,0.031138571510989328,-0.03443071424450534,0.07784642877747332,stable,1
RBA,2022-02-13,-2.2,-0.35281199976922994,-0.13569692298816535,-0.10910551720159137,-0.2171150767810646,stable,1
RBA,2022-02-19,0.0,-0.2940099998076916,-0.1470049999038458,-0.10910551720159137,-0.1470049999038458,stable,1
RBA,2022-02-22,0.0,-0.25200857126373566,-0.16036909080419542,-0.10546866662820499,-0.09163948045954023,stable,1
RBA,2022-03-01,1.2,-0.07050749985576871,-0.05127818171328633,-0.06335677415632741,-0.019229318142482375,stable,2
RBA,2022-03-02,0.0,-0.06267333320512775,-0.0470049999038458,-0.06137687496394218,-0.015668333301281943,stable,1
RBA,2022-03-09,-0.7,-0.44285714285714295,-0.11491454534964997,-0.065468666628205,-0.327942597507493,stable,2
RBA,2022-03-11,0.0,-0.38750000000000007,-0.10533833323717913,-0.065468666628205,-0.28216166676282095,stable,1
RBA,2022-03-12,0.0,-0.3444444444444445,-0.09723538452662689,-0.06335677415632741,-0.2472090599178176,stable,1
RBA,2022-03-13,0.0,-0.18888888888888894,-0.09028999991758212,-0.01819548383374677,-0.09859888897130682,stable,1
RBA,2022-03-22,0.0,0.06249999999999997,-0.09028999991758212,-0.01819548383374677,0.15278999991758208,stable,1
RBA,2022-04-05,0.0,-0.1166666666666667,-0.0842706665897433,-0.04077612899503709,-0.03239600007692339,stable,2
RBA,2022-05-03,0.36323312532452035,0.18161656266226006,-0.01434477668011638,-0.03217238834005819,0.19596133934237644,stable,4
RBA,2022-05-13,0.0,0.18161656266226006,-0.10282822112888307,-0.0346471874431396,0.28444478379114313,stable,1
RBA,2022-05-23,0.0,0.12107770844150671,0.07847573866586548,-0.040946676069164974,0.042601969775641235,stable,1
RBA,2022-05-25,0.0,0.09080828133113003,0.07193609377704335,-0.03916638580528824,0.018872187554086678,stable,1
RBA,2022-06-05,0.0,0.0,-0.030615170425043612,-0.040946676069164974,0.030615170425043612,stable,1
RBA,2022-06-07,-0.19999999999999996,-0.040000000000000036,0.014839375029501844,-0.05003758516007406,-0.05483937502950188,stable,2
RBA,2022-06-14,0.0,-0.040000000000000036,0.018137013924946696,-0.05003758516007406,-0.05813701392494673,stable,1
RBA,2022-06-21,-3.250699332842307,-0.5751165554737179,-0.3430518008353097,-0.18919679158104072,-0.2320647546384082,stable,1
RBA,2022-06-24,0.0,-0.6901398665684615,-0.30874662075177867,-0.1813135919318307,-0.3813932458166828,stable,1
RBA,2022-07-05,0.0,-0.6901398665684615,-0.30874662075177867,-0.17406104825455745,-0.3813932458166828,stable,2
RBA,2022-07-09,0.0,-0.6501398665684615,-0.2806787461379806,-0.16736639255245908,-0.36946112043048085,stable,1
RBA,2022-07-14,0.0,-0.6501398665684615,-0.2572888506264822,-0.1611676372727384,-0.39285101594197924,stable,2
RBA,2022-07-17,0.0,-0.5417832221403845,-0.23749740057829127,-0.15541165022728345,-0.3042858215620933,stable,1
RBA,2022-07-19,0.0,-0.4643856189774725,-0.22053330053698475,-0.15005262780565298,-0.24385231844048774,stable,1
RBA,2022-07-20,0.0,-0.40633741660528844,-0.20583108050118576,-0.14505087354546456,-0.20050633610410268,stable,1
RBA,2022-08-02,0.0,0.0,-0.23004662218948713,-0.1259146967711702,0.23004662218948713,stable,3
RBA,2022-08-06,1.4,0.19999999999999998,-0.12816870830264418,-0.16508504163854434,0.32816870830264416,stable,1
RBA,2022-08-24,2.0,1.1333333333333333,-0.003621380917307634,0.03125129971085436,1.1369547142506409,hawkish acceleration,1
RBA,2022-09-06,-1.1094737505048093,0.44526312474759533,-0.07385946794977818,-0.033205831584274835,0.5191225926973735,stable,2
RBA,2022-09-07,0.0,0.29684208316506355,-0.06858379166765118,-0.033205831584274835,0.3654258748327147,stable,1
RBA,2022-09-08,0.0,0.22263156237379766,-0.06401153888980776,-0.033205831584274835,0.2866431012636054,stable,1
RBA,2022-09-11,0.0,0.17810524989903814,-0.06001081770919477,-0.033205831584274835,0.23811606760823292,stable,1
RBA,2022-09-16,0.0,0.14842104158253178,-0.06001081770919477,-0.03187759832090384,0.20843185929172656,stable,1
RBA,2022-09-19,0.0,0.1272180356421701,0.1431578905934494,-0.03187759832090384,-0.01593985495127931,stable,1
RBA,2022-09-21,-1.4,-0.06368421881310116,0.052383897029128865,-0.08449769069317677,-0.11606811584223002,stable,1
RBA,2022-09-28,0.0,-0.31368421881310116,0.052383897029128865,-0.08136814659342947,-0.36606811584223004,stable,1
RBA,2022-10-04,0.7264662506490407,-0.19811194442841873,0.09511720589083714,-0.054461989161983526,-0.2932291503192559,stable,2
RBA,2022-10-12,0.0,-0.11225562489182654,0.10106203125901446,-0.05251691812048411,-0.213317656150841,stable,2
RBA,2022-10-18,0.0,-0.11225562489182654,0.11549946429601653,-0.05070598990943294,-0.22775508918784307,stable,1
RBA,2022-10-24,0.0,0.14529325012980815,0.10779950000961543,-0.049015790245785174,0.03749375012019272,stable,1
RBA,2022-11-01,0.6,0.2652932501298081,0.14779950000961542,-0.04112356108993585,0.11749375012019267,stable,3
RBA,2022-11-03,0.0,0.12,0.13856203125901445,-0.03979699460316373,-0.018562031259014455,stable,1
RBA,2022-11-09,-1.4,-0.13333333333333333,-0.03643796874098554,-0.08495828492574437,-0.0968953645923478,stable,1
RBA,2022-11-22,0.0,-0.15999999999999998,-0.16143796874098554,-0.08779022775660252,0.0014379687409855624,stable,1
RBA,2022-11-29,0.0,-0.15999999999999998,-0.1519416176385746,-0.08495828492574437,-0.008058382361425365,stable,1
RBA,2022-11-30,0.0,-0.13333333333333333,-0.14350041665865382,-0.08230333852181486,0.010167083325320486,stable,1
RBA,2022-12-06,0.0,-0.27999999999999997,-0.08667845584417408,-0.07850667202251856,-0.1933215441558259,stable,2
RBA,2022-12-08,0.0,-0.2333333333333333,-0.08667845584417408,-0.07605333852181485,-0.14665487748915923,stable,1
RBA,2022-12-14,4.0,0.6666666666666666,0.14861566180288474,0.04894666147818515,0.5180510048637819,stable,1
RBA,2023-02-01,0.0,0.0,0.325,0.200708020839343,-0.325,stable,1
RBA,2023-02-07,0.20000000000000004,0.10000000000000002,0.525,0.150708020839343,-0.425,stable,2
RBA,2023-02-10,0.0,0.06666666666666668,0.4666666666666667,0.14467970000576927,-0.4,stable,1
RBA,2023-02-11,0.0,0.05000000000000001,0.42000000000000004,0.13911509615939355,-0.37000000000000005,stable,1
RBA,2023-02-12,0.0,0.04000000000000001,0.38181818181818183,0.13396268519052712,-0.3418181818181818,stable,1
RBA,2023-02-17,0.0,0.03333333333333334,0.35000000000000003,0.12917830357657972,-0.3166666666666667,stable,1
RBA,2023-02-23,0.0,0.028571428571428577,0.35000000000000003,0.05774973214800828,-0.32142857142857145,stable,1
RBA,2023-03-01,0.0,0.025000000000000005,0.38181818181818183,0.05575836207393903,-0.3568181818181818,stable,1
RBA,2023-03-05,0.0,0.025000000000000005,0.35000000000000003,0.09401607760858763,-0.325,stable,1
RBA,2023-03-07,4.201955000865388,0.4891061112072653,0.7001629167387824,0.24744361612551533,-0.21105680553151707,stable,2
RBA,2023-03-08,2.4,0.6801955000865387,0.9001629167387822,0.3216696983280838,-0.2199674166522435,stable,1
RBA,2023-03-20,0.0,1.1003258334775647,0.566829583405449,0.41263158659670884,0.5334962500721158,stable,1
RBA,2023-03-28,0.0,1.1003258334775647,0.5232273077588759,0.41263158659670884,0.5770985257186888,stable,1
RBA,2023-04-04,2.4,1.8003910001730774,0.6572825000618134,0.4769982692640534,1.143108500111264,hawkish acceleration,2
RBA,2023-04-05,2.4,1.9003258334775646,0.7734636667243592,0.548220555587607,1.1268621667532055,hawkish acceleration,1
RBA,2023-04-10,0.0,0.9599999999999997,0.7251221875540868,0.548220555587607,0.234877812445913,stable,1
RBA,2023-04-12,-1.2,0.6,0.611879705933258,0.48578410717376386,-0.011879705933258045,stable,1
RBA,2023-04-13,0.0,0.5142857142857142,0.577886388936966,0.4690329310643237,-0.06360067465125174,stable,1
RBA,2023-04-20,0.0,0.5142857142857142,0.5474713158350204,0.4690329310643237,-0.033185601549306165,stable,1
RBA,2023-05-02,2.1999999999999997,0.8285714285714285,0.663260789519231,0.5630353704024218,0.16531063905219756,stable,3
RBA,2023-05-03,0.0,0.725,0.6300977500432694,0.542926964316621,0.09490224995673058,stable,1
RBA,2023-05-24,0.0,0.7333333333333334,0.8267970000576926,0.6148872222542736,-0.09346366672435924,stable,1
RBA,2023-06-06,0.7000000000000001,0.35000000000000003,0.5416666666666666,0.7209147917027244,-0.1916666666666666,stable,2
RBA,2023-06-07,2.0,0.9,0.6538461538461539,0.7720782000346155,0.24615384615384617,stable,2
RBA,2023-06-20,0.8,0.875,0.7153846153846154,0.6440782000346155,0.1596153846153846,stable,2
RBA,2023-07-04,4.0019550008653875,1.8754887502163469,0.7729050000786715,0.7732273077588759,1.1025837501376754,hawkish acceleration,2
RBA,2023-07-09,0.0,1.6006516669551292,0.7729050000786715,0.7445892593233621,0.8277466668764577,stable,1
RBA,2023-07-12,4.4,2.300488750216347,1.4101955000865387,0.8751396429189563,0.8902932501298082,stable,1
RBA,2023-07-14,0.0,1.8403910001730774,1.2819959091695807,0.8449624138527854,0.5583950910034967,stable,2
RBA,2023-08-01,2.4,2.1603910001730773,1.5891061112072655,0.9277210345424405,0.5712848889658118,stable,2
RBA,2023-08-08,0.0,1.7000000000000002,1.430195500086539,0.9208244828183026,0.2698044999134612,stable,1
RBA,2023-08-11,0.43485155455967717,0.7087128886399192,1.3397096868568241,1.0051393168996465,-0.6309967982169049,stable,2
RBA,2023-08-29,0.0,0.7087128886399192,1.3397096868568241,1.085550462251618,-0.6309967982169049,stable,1
RBA,2023-09-05,1.7,0.5337128886399193,1.3736806555425065,0.9668176763228289,-0.8399677669025872,stable,2
RBA,2023-09-07,0.0,0.5337128886399193,1.2488005959477333,0.9265336064760444,-0.715087707307814,stable,1
RBA,2023-10-03,2.4,1.3666666666666665,1.1334851554559677,0.944609835972622,0.23318151121069874,stable,2
RBA,2023-10-10,0.0,1.2,0.7705390616177419,1.1072003450223717,0.4294609383822581,stable,1
RBA,2023-10-11,2.4,1.5999999999999999,0.9334851554559677,1.1718403277712532,0.6665148445440322,stable,1
RBA,2023-10-14,0.0,1.2,0.9334851554559677,1.1160384074011935,0.2665148445440323,stable,2
RBA,2023-10-16,0.0,0.96,0.8486228685963343,1.0653093888829575,0.11137713140366567,stable,1
RBA,2023-10-18,0.0,0.7999999999999999,0.7779042962133064,1.0653093888829575,0.022095703786693566,stable,2
RBA,2023-10-24,0.0,0.6857142857142857,0.7180655041968982,1.018991589366307,-0.032351218482612465,stable,1
RBA,2023-10-31,2.0,0.85,0.6872962734276674,1.0562184797920484,0.16270372657233256,stable,1
RBA,2023-11-03,0.0,0.55,0.6382036824685483,1.010295937192394,-0.08820368246854826,stable,1
RBA,2023-11-07,2.6,0.7777777777777778,0.823917968182834,1.0765336064760442,-0.046140190405056236,stable,2
RBA,2023-11-11,0.0,0.575,0.7928571428571428,1.0334722622170025,-0.21785714285714286,stable,1
RBA,2023-11-13,0.0,0.575,0.74,0.9937233290548101,-0.16500000000000004,stable,1
RBA,2023-11-21,-0.6,0.5714285714285714,0.65625,0.9706464059778871,-0.0848214285714286,stable,2
RBA,2023-11-22,0.0,0.5,0.6176470588235294,0.9346965390898172,-0.11764705882352944,stable,1
RBA,2023-11-28,0.0,0.5,0.6176470588235294,0.9013145198366095,-0.11764705882352944,stable,1
RBA,2023-12-01,0.0,0.25000000000000006,0.5833333333333334,0.8702347088077609,-0.3333333333333333,stable,1
RBA,2023-12-05,2.4,0.55,0.6222222222222222,0.8906002341223237,-0.07222222222222219,stable,2
RBA,2023-12-08,0.0,0.22500000000000003,0.6222222222222222,0.859889881221554,-0.3972222222222222,stable,1
RBA,2023-12-12,2.0,0.47500000000000003,0.6947368421052631,0.8978935518475022,-0.21973684210526306,stable,1
RBA,2023-12-14,0.0,0.47500000000000003,0.6599999999999999,0.8689292437233892,-0.1849999999999999,stable,1
RBA,2024-02-06,0.5,0.5,0.3909090909090909,0.633394062182387,0.10909090909090913,stable,4
RBA,2024-02-09,0.0,0.25,0.3909090909090909,0.616,-0.14090909090909087,stable,1
RBA,2024-02-12,0.0,0.16666666666666666,0.3909090909090909,0.5923076923076922,-0.22424242424242422,stable,1
RBA,2024-02-13,0.0,0.125,0.35833333333333334,0.5703703703703703,-0.23333333333333334,stable,1
RBA,2024-03-09,0.0,0.0,0.35714285714285715,0.5479999999999999,-0.35714285714285715,stable,1
RBA,2024-03-11,0.0,0.0,0.07142857142857142,0.5269230769230769,-0.07142857142857142,stable,1
RBA,2024-03-12,0.0,0.0,0.0625,0.5074074074074074,-0.0625,stable,1
RBA,2024-03-19,1.3333333333333333,0.3333333333333333,0.22916666666666666,0.5369047619047619,0.10416666666666666,stable,3
RBA,2024-03-26,0.0,0.26666666666666666,0.2037037037037037,0.5183908045977011,0.06296296296296297,stable,1
RBA,2024-04-02,0.0,0.2222222222222222,0.18333333333333332,0.435632183908046,0.03888888888888889,stable,1
RBA,2024-04-04,0.0,0.19047619047619047,0.16666666666666666,0.4211111111111111,0.023809523809523808,stable,1
RBA,2024-04-13,0.0,0.26666666666666666,0.15277777777777776,0.3790123456790124,0.1138888888888889,stable,1
RBA,2024-05-07,2.533333333333333,1.2666666666666666,0.3222222222222222,0.3550724637681159,0.9444444444444444,stable,3
RBA,2024-05-16,0.0,1.2666666666666666,0.3866666666666666,0.37121212121212116,0.88,stable,1
RBA,2024-05-28,0.0,0.8444444444444444,0.3515151515151515,0.4383333333333333,0.49292929292929294,stable,1
